"state","city","pop","aland_sqmi","density","n","pred","times"
"WI","Chippewa Falls",14366,11.317,1268.8563194,5,5.37263164818281,0.930642621235936
"CA","Fremont",241110,78.314,3112.5116109,29,31.1622894850663,0.930611982598309
"CO","Bayfield",2689,1.646,1633.3739222,2,2.14981271356511,0.93031359772886
"PA","Jersey Shore",4139,1.158,3574.9431348,2,2.15146978401188,0.929597066555388
"MI","Newaygo",2067,3.766,548.88897597,2,2.15208850571985,0.929329809013141
"NE","Lexington",10115,4.5,2247.7995712,4,4.30585892228241,0.928966803649879
"NJ","Ogdensburg",2255,2.204,1023.3235949,2,2.15332075594677,0.928797994667841
"OH","La Rue",714,0.478,1493.5986974,1,1.07692521641173,0.928569583811921
"CA","Dixon",20698,7.1,2929.5373435,6,6.46319336885329,0.92833366690134
"WI","Milladore",261,0.998,261.58133945,1,1.07757703053976,0.928007902598944
"WA","Riverside",273,0.887,307.89728784,1,1.07781457564253,0.927803374160026
"LA","Ruston",21854,21.139,1034.0197274,6,6.46758482913141,0.927703332621892
"WA","Airway Heights",9485,6.01,1578.0037787,4,4.31175786611581,0.927695878155455
"GA","Jackson",5239,6.078,861.89372121,3,3.23519276554691,0.927301776867336
"AR","Ward",5358,4.304,1239.7734095,3,3.23538653258719,0.927246240838197
"CA","Lemoore",26725,8.814,3032.0250286,7,7.55109202749525,0.927018234516465
"TX","Lake Jackson",27220,19.74,1378.912907,7,7.55135898421841,0.926985462435213
"OK","Guthrie",11661,17.984,621.17008993,4,4.31523320172371,0.92694874483312
"TN","Rockwood",5425,8.015,677.70055208,3,3.23774495009952,0.926570822049399
"IN","Seymour",19959,12.132,1644.5004911,6,6.47860791329456,0.926124883663291
"OK","Bokoshe",497,0.547,910.33652261,1,1.07991754615014,0.925996622209684
"OH","Warsaw",693,0.486,1424.6539562,1,1.08023379303671,0.925725529460467
"OR","Merrill",855,0.459,1862.8320529,1,1.08097691454526,0.925089136080834
"MA","Chicopee",55126,22.906,2406.7743847,11,11.8919713942946,0.924993816019219
"IA","Osceola",5242,7.263,738.51362705,3,3.24441479797401,0.924665983484408
"CA","Big Bear Lake",5279,6.241,845.94078206,3,3.24494314268567,0.924515428494396
"SD","Hurley",399,0.616,648.12238125,1,1.08191146612791,0.924290047113498
"TX","Smiley",570,0.521,1093.8583898,1,1.08191377112332,0.924288077932246
"OH","Fort Jennings",488,0.555,879.60992774,1,1.08194008291147,0.924265600095923
"CO","Elizabeth",1566,1.999,1200.5549442,2,2.16388396146388,0.924263978853558
"IL","Glenview",47308,14.001,3373.246904,10,10.8238239841818,0.923887899010021
"CA","Arcadia",57939,10.927,5303.4757052,11,11.9066695700098,0.923851958376887
"IA","Winterset",5383,4.587,1162.1021275,3,3.24753759466251,0.923776834771873
"KY","Fredonia",396,0.621,637.63618187,1,1.08276407929662,0.923562222944832
"MI","Clayton",330,0.712,463.80846743,1,1.08281574403578,0.923518156720632
"MI","Munising",2203,5.258,419.06910067,2,2.1656410501948,0.923514079039137
"TX","Evant",410,0.609,672.7305486,1,1.08303692412845,0.923329553888224
"NJ","Stockton",512,0.546,937.29708472,1,1.0834295535283,0.922994943919882
"WA","Westport",2100,3.69,569.17082759,2,2.16714919478691,0.92287139473877
"MO","Willow Springs",2099,3.533,594.17431377,2,2.16747541719983,0.922732495201173
"IL","Oreana",811,0.468,1733.8892628,1,1.0837401045786,0.92273045518495
"TX","Breckenridge",5423,4.197,1292.1290618,3,3.25165330549212,0.922607583942892
"TX","Anahuac",2339,2.126,1100.0320191,2,2.16799207515242,0.922512597219431
"LA","Sulphur",20065,11.219,1788.099974,6,6.50992954947775,0.921668960377819
"AL","Guntersville",8571,25.635,334.35255909,3,3.25509739876422,0.921631408368588
"PA","Newville",1347,0.419,3211.5062509,1,1.08532812871321,0.921380339773949
"OK","Helena",1415,0.408,3839.2702645,1,1.08580106571783,0.920979018692427
"MI","Hart",2068,1.777,1474.5171796,2,2.1724963221213,0.920599947459121
"OH","Cuyahoga Falls",49106,25.796,1903.6270007,10,10.8653484879186,0.920357042493315
"MI","Adrian",20600,8.007,2575.806435,6,6.51966325047978,0.920292930705963
"NC","Cove City",388,0.638,608.46764284,1,1.08667624098489,0.920237290817795
"PA","Ellwood City",7286,2.324,3135.0254744,3,3.26039003454838,0.920135311484459
"MI","Burton",28574,23.357,1223.4442211,7,7.60779047537325,0.920109461828544
"MN","Morris",5333,4.699,1141.6041831,3,3.26095051727739,0.91997716129245
"OR","Union",2221,2.489,892.19574208,2,2.17446186802472,0.919767796073977
"KY","Dry Ridge",2205,5.047,436.91280516,2,2.17551833880405,0.919321140312455
"IL","Apple River",343,0.705,486.82597659,1,1.08815374693193,0.918987783499825
"OK","Arcadia",270,1.518,177.89732176,1,1.08881957196298,0.918425812457752
"IL","Gifford",1048,0.444,2360.6552938,1,1.08896835859787,0.918300327190013
"OH","Groveport",5621,8.707,645.57603516,3,3.26733069433686,0.918180704879304
"NE","Verdigre",527,0.548,962.46981166,1,1.08936028855211,0.917969941174486
"NY","Niagara Falls",47720,14.086,3387.7567157,10,10.8950230231784,0.917850286201848
"CA","Lafayette",26638,15.024,1770.5225804,7,7.62733146706365,0.917752169317331
"MT","Glasgow",3322,1.403,2366.9913378,2,2.18075976645536,0.917111563943988
"NE","Blue Springs",319,0.767,416.03425535,1,1.09041336041222,0.917083407362106
"KS","Canton",695,0.497,1398.6544168,1,1.09058635843562,0.916937931842868
"NJ","Runnemede",8300,2.051,4046.7069363,3,3.27268577376092,0.916678290367134
"GA","Waynesboro",5363,5.472,980.02642622,3,3.27486958131469,0.916067014429214
"IN","Markleville",513,0.557,925.37258909,1,1.09164700005519,0.91604703713695
"GA","Statesboro",32954,14.981,2213.2377073,8,8.73370332297524,0.915991728154409
"MI","Oakley",274,1.032,265.43849284,1,1.09173010547833,0.915977305180074
"LA","Bastrop",10023,8.558,1126.6238678,4,4.36731552580378,0.915894438211864
"CA","Santa Clarita",212979,70.753,3010.1014905,26,28.3890503452007,0.915846063318402
"SC","Walterboro",5426,6.844,792.85142668,3,3.27602073704374,0.915745119094448
"VT","Westminster",269,1.364,197.2771577,1,1.09222354521518,0.915563489160075
"MO","Bunker",379,0.663,571.7422794,1,1.09239312075898,0.91542136342383
"DE","Ocean View",2190,2.773,790.65810559,2,2.18548948260595,0.915126801532454
"SD","Florence",360,0.693,519.47000888,1,1.09345156342209,0.914535250990336
"TX","Santa Anna",1007,0.702,504.99647332,1,1.09345216127406,0.914534750962332
"WA","Pacific",7178,2.42,2966.4379902,3,3.28169076032525,0.914162917563467
"CO","Commerce City",60336,36.002,1688.7429504,11,12.0340055150432,0.914076363539085
"IN","Richmond",35342,24.005,1472.2929947,8,8.75206684701308,0.914069800864267
"MN","Hopkins",18468,4.062,4539.7894794,5,5.47091786750839,0.913923425846848
"NY","Salamanca",5402,5.994,901.26174162,3,3.28471935611128,0.913320035825418
"WI","Arpin",309,0.822,376.07194322,1,1.09529402846628,0.912996851996245
"IN","Warsaw",15150,13.398,1133.679916,5,5.47792563890547,0.912754266777348
"MI","Vandalia",282,0.988,285.30381141,1,1.09567526323839,0.912679179271043
"MN","Northfield",20742,8.507,2440.8229126,6,6.57581978100364,0.912433764887068
"ID","Firth",499,0.573,870.64812829,1,1.09634783631885,0.912119280827563
"LA","Natchitoches",17485,22.689,769.25569037,5,5.48438975782345,0.911678458458853
"CO","Alamosa",9591,7.598,1274.5766535,4,4.38764826107891,0.911650105475049
"SD","Keystone",343,3,119.93493833,1,1.09691246367252,0.911649774360253
"GA","Morganton",323,0.784,412.12894651,1,1.096934353811,0.911631581712956
"CO","Vail",5434,4.706,1163.3021586,3,3.29105000945237,0.911563176306517
"MI","Potterville",2752,1.746,1576.177963,2,2.19657956839505,0.910506511476532
"NY","Elmsford",5216,1.057,5051.7075663,2,2.19670472463509,0.910454635787355
"KY","Salt Lick",327,0.781,418.49715081,1,1.09867408160575,0.910188031866981
"PA","Shickshinny",813,0.476,1798.9684967,1,1.09893751568516,0.909969844260457
"PA","Curwensville",2385,2.228,1070.4462444,2,2.1981708591842,0.909847381355174
"CA","Santa Clara",130365,18.277,7152.8755273,19,20.8847826415291,0.909753303451611
"KS","Milford",511,0.572,893.79654282,1,1.09970497121454,0.909334799946917
"IL","Willow Springs",5621,4.155,1352.768477,3,3.29933262547955,0.909274796009376
"WA","Roy",822,0.483,1701.3141905,1,1.10044575871066,0.908722662688663
"AL","Sylacauga",12034,20.254,594.26502179,4,4.40184719225177,0.908709417955464
"IN","Santa Claus",2411,6.438,374.49830097,2,2.2017742446842,0.908358340928299
"NC","Chapel Hill",64051,21.58,2975.3348586,12,13.2110063520746,0.908333527378526
"FL","Lee",328,2.436,134.65476866,1,1.10152947232935,0.907828637471996
"IN","Mount Vernon",6502,2.878,2259.3400776,3,3.30535318994283,0.907618589483288
"VA","Mount Jackson",2118,3.81,574.89608022,2,2.20424464525581,0.90734030104353
"IL","Spring Grove",5706,9.046,641.1060513,3,3.30737560085685,0.907063594235497
"KY","Berea",16026,16.51,970.67308089,5,5.51382125072027,0.906812131304918
"GA","Rentz",285,1.05,271.45636102,1,1.10299794677962,0.906620001351462
"NJ","Kenilworth",8191,2.147,3815.6591456,3,3.30999229023017,0.906346521970716
"WI","De Soto",279,1.222,228.34449302,1,1.10334980628389,0.90633087920505
"NC","Albemarle",16246,17.46,932.18235564,5,5.51871699344275,0.906007683659249
"IA","Merrill",731,0.519,1290.2143823,1,1.10388423841879,0.905892090127496
"CA","Baldwin Park",75251,6.632,11347.937181,11,12.1428796707981,0.905880672313128
"GA","Ludowici",2283,2.397,981.23009646,2,2.20957867534389,0.9051499375503
"NY","Wellsburg",536,0.568,943.49149199,1,1.10483244840218,0.905114618462019
"WI","Sparta",9832,8.007,1227.380348,4,4.41935152037848,0.90511016866507
"OR","Gold Beach",2304,2.534,911.62459841,2,2.20967844107078,0.905109070544594
"PA","Parkesburg",3993,1.269,3145.8693356,2,2.21087434037022,0.904619481749962
"AL","Dutton",314,0.864,363.41498523,1,1.10618934560189,0.904004367765712
"KS","Herington",2268,4.826,469.99340979,2,2.21238446977602,0.904002006578214
"NE","Beaver Crossing",416,0.655,634.8327729,1,1.10621542847031,0.903983052724927
"MS","Flowood",9380,28.798,325.84495448,3,3.31883975305604,0.903930356154603
"CA","Chula Vista",274492,49.638,5529.5478457,33,36.5117500861123,0.90381863159586
"TX","Gatesville",12401,10.502,1431.1944681,5,5.53289247496312,0.903686457422675
"WV","Follansbee",2710,1.843,1470.354377,2,2.21338159967356,0.903594753066966
"IL","Midlothian",14346,2.819,5088.6010975,4,4.4276155990177,0.903420794001952
"IL","Stonefort",285,1.454,196.04575617,1,1.10772040851612,0.902754875970537
"GA","Guyton",2226,3.207,694.1383578,2,2.21556888594466,0.90270269305901
"IN","Kewanna",595,0.548,1086.1447866,1,1.10809132522451,0.90245269251376
"TX","Vidor",10403,12.015,865.81380754,4,4.43456255851483,0.902005541069565
"CA","Los Alamitos",11399,4.009,2833.1296251,4,4.43543018861779,0.901829096592436
"ID","Grangeville",3237,1.506,2162.2912078,2,2.21794818501725,0.901734320716085
"PA","Milford",982,0.469,2094.0706908,1,1.10963038789261,0.901200986302456
"TX","Leander",62608,37.503,1670.4583757,11,12.2104663664163,0.900866491901935
"NC","Winterville",9931,4.911,2145.108556,4,4.44065453832527,0.900768110979546
"AL","Bear Creek",1068,13.628,78.370060646,1,1.11022129172616,0.900721331370984
"MD","Federalsburg",2661,1.93,1378.6949265,2,2.22230106626107,0.899968069297163
"NE","Humphrey",817,0.495,1648.842195,1,1.11115520316415,0.899964286854235
"WV","Capon Bridge",366,0.707,545.96754728,1,1.11170738816351,0.899517274641806
"ND","Max",349,0.779,447.83350946,1,1.11199438570438,0.899285115874542
"OR","North Powder",460,0.628,732.97187821,1,1.11242600687485,0.898936193346748
"GA","Warner Robins",77617,37.779,2085.6378671,13,14.4693924551109,0.89844822720308
"NJ","Millstone",408,0.681,599.48358124,1,1.11320586901317,0.898306438939705
"CO","Rangely",2263,4.304,525.87347906,2,2.22649080186503,0.898274539613948
"TX","Texas City",50094,66.276,779.00761403,8,8.90624606195887,0.898246011208953
"MI","Marquette",20995,11.337,1851.8930322,6,6.68156573032901,0.897993111519468
"WY","Meeteetse",323,0.871,370.67783442,1,1.11374584873877,0.897870911153047
"LA","Kinder",2368,5.525,428.59140566,2,2.22761128475823,0.897822709771856
"IN","Plymouth",9982,7.571,1318.0318956,4,4.45611688602723,0.89764252202238
"CA","El Segundo",16610,5.463,3040.4426695,5,5.57037904757093,0.89760498474163
"KS","Hays",20744,8.643,2473.6735879,6,6.68720849381451,0.897235371911888
"KY","Mount Olivet",336,0.827,406.4762451,1,1.11474506453956,0.897066093235446
"MD","Greenbelt",23224,6.235,3725.0669329,6,6.69394005219924,0.896333094293061
"WV","Cowen",468,0.629,743.77675549,1,1.11581898460356,0.896202711907873
"TX","Mount Calm",339,0.823,411.98093076,1,1.11583331077043,0.896191205574912
"PA","Port Matilda",587,0.563,1043.261418,1,1.1163745992394,0.895756675833822
"MS","Mize",323,2.44,139.81340923,1,1.11666660954305,0.895522433870582
"WI","Deerfield",2532,2.166,1169.0605116,2,2.23345432780754,0.895473874302723
"NC","Maxton",2346,2.698,867.95559338,2,2.23449018547983,0.895058753444703
"MD","Chesapeake City",691,0.53,1302.9768546,1,1.11740577815732,0.894930042020247
"LA","Columbia",366,0.764,478.90410809,1,1.11817907307699,0.894311138598055
"PA","East Petersburg",4504,1.208,3728.8814519,2,2.23637953867466,0.894302583892022
"CO","Evans",21205,10.182,2082.5416826,6,6.71202654925465,0.893917799038844
"UT","Elmo",402,0.705,570.11645503,1,1.11901093072657,0.893646319746585
"KY","Kevil",584,0.569,1026.8819742,1,1.11954609329946,0.893219141208258
"MO","Versailles",2477,2.328,1064.1185163,2,2.24133015027074,0.892327263682421
"OH","Vermilion",10394,10.602,977.38227871,4,4.48340934836452,0.892178181646327
"MN","Wyoming",8066,20.652,390.56894658,3,3.36318480389923,0.89201164221539
"ND","Thompson",1021,0.468,2321.5642404,1,1.12186619301026,0.891371899991694
"NC","Greenville",93400,36.597,2621.4157436,15,16.8281105922993,0.891365665665648
"IL","New Douglas",307,1.048,293.00169435,1,1.12223800406853,0.891076577673034
"CO","Meeker",2252,3.589,637.03541879,2,2.2445051588333,0.891065004742339
"WV","Lumberport",840,0.503,1668.9820896,1,1.12277951907061,0.890646812677667
"IN","Bluffton",10147,8.308,1221.3045152,4,4.49138939103819,0.890593010702061
"TN","Carthage",2338,2.902,805.56426543,2,2.24617577420265,0.890402266363132
"MD","Hampstead",6401,3.302,1932.1026656,3,3.37128082080103,0.889869506417204
"CA","Beverly Hills",33792,5.708,5920.1191328,7,7.86779815951915,0.889702539144423
"MD","Betterton",316,0.99,319.20052387,1,1.12446405248477,0.88931255542608
"VA","Chincoteague",2875,9.26,310.46095989,2,2.24893292243324,0.889310650419975
"CA","La Mirada",48183,7.821,6159.615531,9,10.1223630601596,0.889120450087678
"PA","Emlenton",573,0.582,984.93402019,1,1.1248094296426,0.889039488509392
"CA","Yuba City",67010,14.98,4497.2038185,12,13.4982213358757,0.889006018008188
"MS","Iuka",2937,9.694,302.98218897,2,2.25089374245835,0.888535945644272
"IA","Melbourne",794,0.528,1403.9245788,1,1.12657068341332,0.887649585350619
"MD","Oxford",606,0.561,1125.365568,1,1.12670116581258,0.887546787331842
"OH","Cambridge",10289,6.368,1619.7136946,4,4.50743979952208,0.887421724506252
"PA","Beech Creek",692,0.542,1276.8605505,1,1.12725173893485,0.887113291078091
"NE","La Vista",17170,5.408,3162.0814658,5,5.6371055928285,0.886980014417501
"NY","Floral Park",15844,1.421,11213.031266,3,3.38270141821431,0.886865149801979
"PA","Glenolden",7164,0.975,7349.7188924,2,2.25523202913291,0.886826709697344
"WI","Monroe",10565,5.6,1884.0957137,4,4.51200753774954,0.886523341668681
"ID","Spirit Lake",2533,2.456,1008.2592731,2,2.25707881616085,0.886101090347336
"NE","Plattsmouth",6441,3.313,1944.4275031,3,3.3862923837737,0.885924681039144
"WA","Toppenish",8809,2.135,4140.4852885,3,3.3891947490366,0.885166012030665
"IA","Casey",401,0.739,542.58863714,1,1.12995492459996,0.884991054270626
"CA","Tehama",373,0.794,469.59985806,1,1.1301276021107,0.884855832325775
"OH","Avon",23399,20.788,1124.5723406,6,6.78132109827745,0.884783350182915
"WI","Luxemburg",2571,2.296,1112.8280331,2,2.26094581636313,0.884585550668843
"IL","Lovington",1026,0.544,1297.4428285,1,1.13192310891051,0.883452234633246
"CA","Lake Forest",85531,16.714,5142.4401729,14,15.849358950959,0.883316482598366
"TX","Chester",311,1.575,197.47794375,1,1.13222105216709,0.883219754734276
"OH","Perrysburg",21626,11.893,1818.561177,6,6.79375151611167,0.883164476323684
"PA","Felton",512,0.63,812.91086555,1,1.13268514403684,0.882857875610555
"CO","Silt",3190,1.655,1927.0824954,2,2.26559707260255,0.88276950221451
"AL","Montevallo",6738,12.806,525.94774747,3,3.40003497115496,0.882343865710573
"OH","London",10328,8.397,1231.0935913,4,4.53499673459959,0.882029301031718
"UT","Monroe",2358,3.571,656.61667606,2,2.26773126825301,0.881938714696445
"PA","Hyndman",857,0.512,1675.3958544,1,1.13442325552317,0.88150520110664
"IL","Wheaton",52745,11.319,4665.8713706,10,11.3464148915811,0.88133565496709
"VA","White Stone",331,0.978,338.36689547,1,1.13484566382535,0.881177090309519
"MO","Greenville",463,0.675,686.14999276,1,1.13508811934258,0.880988870343544
"TN","Columbia",40335,33.099,1223.1170497,8,9.0829500589655,0.880771109393412
"MO","Potosi",2577,2.328,1107.1431304,2,2.27244931671829,0.880107637730841
"AL","Auburn",66259,60.651,1102.8411237,10,11.3627345870319,0.880069839122427
"IN","Earl Park",343,0.924,371.05147848,1,1.13646522219112,0.879921338967141
"NY","Coxsackie",2670,2.17,1228.5684774,2,2.27333863309365,0.879763344926012
"MS","Dumas",456,3.894,117.11350406,1,1.13721776245413,0.879339061537331
"OH","Strongsville",44660,24.622,1813.8496248,9,10.2351419412489,0.879323418440234
"WI","Pound",361,0.86,419.57787934,1,1.13756753965017,0.879068683963609
"PA","Westover",376,2.693,139.45312653,1,1.13769549830144,0.878969813533575
"OK","Asher",412,0.768,519.58763907,1,1.13779578399646,0.878892340844807
"OH","Polk",330,1.012,326.03071501,1,1.13781814981686,0.878875064667371
"NY","Fonda",752,0.539,1394.4685633,1,1.13785046467785,0.878850104686752
"TX","Turkey",378,0.818,462.06281784,1,1.13905598846032,0.877919970687056
"OH","Oregon",20055,28.531,703.18423912,5,5.69667814311083,0.877704492757179
"OK","Shidler",430,0.746,557.03263335,1,1.13967564137779,0.877442636916471
"WI","Poynette",2510,2.568,977.30268381,2,2.28016382433079,0.877129958233147
"IN","Lizton",489,0.663,737.54541262,1,1.1402173386603,0.8770257792913
"IN","Rochester",5994,4.572,1311.0257407,3,3.42068178976427,0.877018145615567
"TX","Carthage",6431,10.66,603.25859163,3,3.42167807441775,0.876762785613751
"OH","Granville",5916,4.809,1237.9174474,3,3.42173085721778,0.876749260881176
"CO","Collbran",698,0.558,1250.2768974,1,1.1408179576973,0.876564041837547
"NY","Mount Morris",2785,2.048,1360.1141663,2,2.28253790266701,0.876217651265776
"FL","Maitland",17652,5.363,3285.3101601,5,5.70786831429734,0.875983769190289
"FL","Bushnell",3183,12.416,272.48052517,2,2.28318170695636,0.875970578209538
"KS","Pretty Prairie",649,0.576,1126.7739423,1,1.14178562964146,0.87582114719207
"OH","Cedarville",4320,1.309,3300.6081763,2,2.28444896107985,0.875484650379146
